"positive","about schmidt is undoubtedly one of the finest films of the year . if you're not deeply touched by this movie , check your pulse ."
"positive","the charm of revolution os is rather the way it introduces you to new , fervently held ideas and fanciful thinkers ."
"positive","until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity ."
"positive","offers the flash of rock videos fused with solid performances and eerie atmosphere ."
"positive","filmmakers dana janklowicz-mann and amir mann area headed east , far east , in retelling a historically significant , and personal , episode detailing how one international city welcomed tens of thousands of german jewish refugees while the world's democracie"
"positive","for all its problems . . . the lady and the duke surprisingly manages never to grow boring . . . which proves that rohmer still has a sense of his audience ."
"positive","an edifying glimpse into the wit and revolutionary spirit of these performers and their era ."
"positive","craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something that really matters ."
"positive","the film is saved from aren't-kids-cute sentimentality by a warmth that isn't faked and a stately sense of composition ."
"positive","this is one of the year's best films ."
"positive","a fleet-footed and pleasingly upbeat family diversion ."
"positive","sorvino is delightful in the central role . she nearly glows with enthusiasm , sensuality and a conniving wit ."
"positive","it's immensely ambitious , different than anything that's been done before and amazingly successful in terms of what it's trying to do ."
"positive","the story , once it gets rolling , is nothing short of a great one ."
"positive","great performances , stylish cinematography and a gritty feel help make gangster no . 1 a worthwhile moviegoing experience ."
"positive",""" mr . deeds "" is suitable summer entertainment that offers escapism without requiring a great deal of thought ."
"positive","it's an ambitious film , and as with all ambitious films , it has some problems . but on the whole , you're gonna like this movie ."
"positive","chaiken ably balances real-time rhythms with propulsive incident ."
"positive","this is an extraordinary film , not least because it is japanese and yet feels universal ."
"positive","in a summer overrun with movies dominated by cgi aliens and super heroes , it revigorates the mind to see a feature that concentrates on people , a project in which the script and characters hold sway ."
"positive","there's just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance ."
"positive","a funny and touching film that is gorgeously acted by a british cast to rival gosford park's ."
"positive","there's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that's packed with just as much intelligence as action ."
"positive","i'm not generally a fan of vegetables but this batch is pretty cute ."
"positive","qutting may be a flawed film , but it is nothing if not sincere ."
"positive","beautifully crafted , engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing ."
"positive","a thoughtful and surprisingly affecting portrait of a screwed-up man who dared to mess with some powerful people , seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause ."
"positive","a cultural wildcard experience : wacky , different , unusual , even nutty ."
"positive","daughter from danang reveals that efforts toward closure only open new wounds . it doesn't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain ."
"positive","for most of its footage , the new thriller proves that director m . night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his machismo ."
"positive","this is not an easy film . but it could be , by its art and heart , a necessary one ."
"positive","a very good film sits in the place where a masterpiece should be ."
"positive",". . . spellbinding fun and deliciously exploitative ."
"positive","it's jagger's bone-dry , mournfully brittle delivery that gives the film its bittersweet bite ."
"positive","impossible as it may sound , this film's heart is even more embracing than monty , if only because it accepts nasty behavior and severe flaws as part of the human condition ."
"positive","despite the predictable parent vs . child coming-of-age theme , first-class , natural acting and a look at "" the real americans "" make this a charmer ."
"positive","one of the smarter offerings the horror genre has produced in recent memory , even if it's far tamer than advertised ."
"positive","one of recent memory's most thoughtful films about art , ethics , and the cost of moral compromise ."
"positive","the film doesn't sustain its initial promise with a jarring , new-agey tone creeping into the second half"
"positive","blade ii is as estrogen-free as movies get , so you might want to leave your date behind for this one , or she's gonna make you feel like you owe her big-time ."
"positive","the message is that even the most unlikely can link together to conquer all kinds of obstacles , whether they be of nature , of man or of one another ."
"positive","many a parent and their teen ( or preteen ) kid could bond while watching a walk to remember . so could young romantics out on a date ."
"positive","all leather pants & augmented boobs , hawn is hilarious as she tries to resuscitate the fun-loving libertine lost somewhere inside the conservative , handbag-clutching sarandon ."
"positive","the members manage to pronounce kok exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible . it's very beavis and butthead , yet always seems to elicit a chuckle ."
"positive","while this gentle and affecting melodrama will have luvvies in raptures , it's far too slight and introspective to appeal to anything wider than a niche audience ."
"positive","chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them ."
"positive","a difficult but worthy film that bites off more than it can chew by linking the massacre of armenians in 1915 with some difficult relationships in the present ."
"positive","by and large this is mr . kilmer's movie , and it's his strongest performance since the doors ."
"positive","some of the most ravaging , gut-wrenching , frightening war scenes since "" saving private ryan "" have been recreated by john woo in this little-known story of native americans and their role in the second great war ."
"positive","a charming but slight comedy ."
"positive","henry bean's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect"
"positive","a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family ."
"positive","playing a role of almost bergmanesque intensity . . . bisset is both convincing and radiant ."
"positive","a smart , provocative drama that does the nearly impossible : it gets under the skin of a man we only know as an evil , monstrous lunatic ."
"positive","an alternately fascinating and frustrating documentary ."
"positive","griffin & co . manage to be spectacularly outrageous ."
"positive","nair's cast is so large it's altman-esque , but she deftly spins the multiple stories in a vibrant and intoxicating fashion ."
"positive","the movie plays up the cartoon's more obvious strength of snazziness while neglecting its less conspicuous writing strength ."
"positive","poignant japanese epic about adolescent anomie and heartbreak ."
"positive","we've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world's greatest teacher ."
"positive","secretary is not a movie about fetishism . it is a movie about passion ."
"positive","even though it's common knowledge that park and his founding partner , yong kang , lost kozmo in the end , you can't help but get caught up in the thrill of the company's astonishing growth ."
"positive","although some viewers will not be able to stomach so much tongue-in-cheek weirdness , those who do will have found a cult favorite to enjoy for a lifetime ."
"positive","what could have easily become a cold , calculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking ."
"positive","a delightful surprise because despite all the backstage drama , this is a movie that tells stories that work -- is charming , is moving , is funny and looks professional ."
"positive","the imax screen enhances the personal touch of manual animation ."
"positive","does an impressive job of relating the complicated history of the war and of filling in the background ."
"positive","it's all about anakin . . . and the lustrous polished visuals rich in color and creativity and , of course , special effect ."
"positive","lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child's interest and an adult's patience . but it also has many of the things that made the first one charming ."
"positive","it's funny , touching , dramatically forceful , and beautifully shot ."
"positive","its rawness and vitality give it considerable punch ."
"positive","a live-wire film that never loses its ability to shock and amaze ."
"positive","the year's greatest adventure , and jackson's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate ."
"positive","it's fairly solid--not to mention well edited so that it certainly doesn't feel like a film that strays past the two and a half mark ."
"positive","brims with passion : for words , for its eccentric , accident-prone characters , and for the crazy things that keep people going in this crazy life ."
"positive","it's secondary to american psycho but still has claws enough to get inside you and stay there for a couple of hours ."
"positive","the hours , a delicately crafted film , is an impressive achievement in spite of a river of sadness that pours into every frame ."
"positive","fudges fact and fancy with such confidence that we feel as if we're seeing something purer than the real thing ."
"positive","this is unusual , food-for-thought cinema that's as entertaining as it is instructive ."
"positive","with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi's , dong stakes out the emotional heart of happy ."
"positive","nohe's documentary about the event is sympathetic without being gullible : he isn't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction ."
"positive","it may not be as cutting , as witty or as true as back in the glory days of weekend and two or three things i know about her , but who else engaged in filmmaking today is so cognizant of the cultural and moral issues involved in the process ?"
"positive","secret ballot is a funny , puzzling movie ambiguous enough to be engaging and oddly moving ."
"positive","although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , dogtown and z-boys has a compelling story to tell ."
"positive","it's got some pretentious eye-rolling moments and it didn't entirely grab me , but there's stuff here to like ."
"positive","birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked ."
"positive","a muted freak-out"
"positive","the enjoyable undercover brother , a zany mix of saturday night live-style parody , '70s blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy ."
"positive","brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness ."
"positive","jackson is always watchable ."
"positive","to the degree that ivans xtc . works , it's thanks to huston's revelatory performance ."
"positive","a wild ride of a movie that keeps throwing fastballs ."
"positive","confessions is without a doubt a memorable directorial debut from king hunk ."
"positive","weird , vulgar comedy that's definitely an acquired taste ."
"positive","a . . . cynical and serious look at teenage boys doing what they do best - being teenagers ."
"positive","the film is a very good viewing alternative for young women ."
"positive","australian filmmaker david flatman uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them ."
"positive","a dazzling dream of a documentary ."
"positive","a keep-'em-guessing plot and an affectionate take on its screwed-up characters ."
"positive","moving and vibrant ."
"positive","brave and sweetly rendered love story ."
"positive","the film proves unrelentingly grim -- and equally engrossing ."
"positive","a hallmark film in an increasingly important film industry and worth the look ."
"positive","the last kiss will probably never achieve the popularity of my big fat greek wedding , but its provocative central wedding sequence has far more impact ."
"positive","if you like blood , guts and crazy beasts stalking men with guns though . . . you will likely enjoy this monster ."
"positive","the difference between cho and most comics is that her confidence in her material is merited ."
"positive","sad to say -- it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people ."
"positive","there is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye ."
"positive","'anyone with a passion for cinema , and indeed sex , should see it as soon as possible . '"
"positive","seeks to transcend its genre with a curiously stylized , quasi-shakespearean portrait of pure misogynist evil ."
"positive","mordantly funny and intimately knowing . . ."
"positive","what makes the movie special is its utter sincerity ."
"positive","fast and funny , an action cartoon that's suspenseful enough for older kids but not too scary for the school-age crowd ."
"positive","one of those rare films that come by once in a while with flawless amounts of acting , direction , story and pace ."
"positive","the aaa of action , xxx is a blast of adrenalin , rated eee for excitement . and vin diesel is the man ."
"positive","earnest , unsubtle and hollywood-predictable , green dragon is still a deeply moving effort to put a human face on the travail of thousands of vietnamese ."
"positive","an ambitious movie that , like shiner's organizing of the big fight , pulls off enough of its effects to make up for the ones that don't come off ."
"positive","nair and writer laura cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that's short on plot but rich in the tiny revelations of real life ."
"positive","the film's unhurried pace is actually one of its strengths . entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn ."
"positive","despite its floating narrative , this is a remarkably accessible and haunting film ."
"positive","vibrantly colored and beautifully designed , metropolis is a feast for the eyes ."
"positive","sweetly sexy , funny and touching ."
"positive",". . . while dark water isn't a complete wash ( no pun intended ) , watched side-by-side with ringu , it ultimately comes off as a pale successor ."
"positive","is truth stranger than fiction ? in [screenwriter] charlie kaufman's world , truth and fiction are equally strange , and his for the taking ."
"positive","for decades we've marveled at disney's rendering of water , snow , flames and shadows in a hand-drawn animated world . prepare to marvel again ."
"positive","a witty , low-key romantic comedy ."
"positive","more good than great but freeman and judd make it work ."
"positive","if you're looking for a smart , nuanced look at de sade and what might have happened at picpus , sade is your film ."
"positive","could have been crisper and punchier , but it's likely to please audiences who like movies that demand four hankies ."
"positive","together writer-director danny verete's three tales comprise a powerful and reasonably fulfilling gestalt ."
"positive","bursting through the constraints of its source , this is one adapted- from-television movie that actually looks as if it belongs on the big screen ."
"positive",". . . quite endearing ."
"positive","its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story ."
"positive","in other words , it's just another sports drama/character study . yet this one makes up for in heart what it lacks in outright newness . plus , like i already mentioned . . . it's robert duvall ! c'mon !"
"positive","this story of a determined woman's courage to find her husband in a war zone offers winning performances and some effecting moments ."
"positive","like shrek , spirit's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world ."
"positive","a modestly made but profoundly moving documentary ."
"positive","it irritates and saddens me that martin lawrence's latest vehicle can explode obnoxiously into 2 , 500 screens while something of bubba ho-tep's clearly evident quality may end up languishing on a shelf somewhere ."
"positive","not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real filmmaker . it must be in the genes ."
"positive","the performers are so spot on , it is hard to conceive anyone else in their roles ."
"positive","this slight premise . . . works because of the ideal casting of the masterful british actor ian holm as the aged napoleon ."
"positive","hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the u . s . -- a major director is emerging in world cinema ."
"positive","although the film boils down to a lightweight story about matchmaking , the characters make italian for beginners worth the journey"
"positive","the dragons are the real stars of reign of fire and you won't be disappointed ."
"positive","kudos to the most enchanting film of the year ."
"positive","it works well enough , since the thrills pop up frequently , and the dispatching of the cast is as often imaginative as it is gory ."
"positive","colorful and deceptively buoyant until it suddenly pulls the rug out from under you , burkinabe filmmaker dani kouyate's reworking of a folk story whose roots go back to 7th-century oral traditions is also a pointed political allegory ."
"positive","it's a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming washington as possibly the best actor working in movies today ."
"positive","director paul cox's unorthodox , abstract approach to visualizing nijinsky's diaries is both stimulating and demanding ."
"positive","for 95 often hilarious minutes , [cho] riffs on the diciness of colonics , on straight versus gay personal ads , on how men would act if they had periods , and on the perils of a certain outré sexual practice ."
"positive","most of the things that made the original men in black such a pleasure are still there ."
"positive","mostly honest , this somber picture reveals itself slowly , intelligently , artfully ."
"positive","best enjoyed as a work of fiction inspired by real-life events . those seeking a definitive account of eisenstein's life would do better elsewhere ."
"positive","[westbrook] makes a wonderful subject for the camera ."
"positive","a film that's flawed and brilliant in equal measure ."
"positive","even if invincible is not quite the career peak that the pianist is for roman polanski , it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken ."
"positive","ultimately too repellent to fully endear itself to american art house audiences , but it is notable for its stylistic austerity and forcefulness ."
"positive","hardly a film that comes along every day ."
"positive","harmless fun ."
"positive","a wild ride with eight boarders from venice beach that was a deserved co-winner of the audience award for documentaries at the sundance film festival ."
"positive","the film's only missteps come from the script's insistence on providing deep emotional motivation for each and every one of abagnale's antics ."
"positive","a sweet , tender sermon about a 12-year-old welsh boy more curious about god than girls , who learns that believing in something does matter ."
"positive","the film belongs to the marvelous verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public"
"positive","more intimate than spectacular , e . t . is carried less by wow factors than by its funny , moving yarn that holds up well after two decades ."
"positive","for once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own ."
"positive","if you're burnt out on it's a wonderful life marathons and bored with a christmas carol , it might just be the movie you're looking for . it depends on how well flatulence gags fit into your holiday concept ."
"positive","moonlight mile doesn't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy ."
"positive","it is an indelible epic american story about two families , one black and one white , facing change in both their inner and outer lives ."
"positive","not as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody and exceptionally well-acted ."
"positive","quite simply , a joy to watch and--especially--to listen to ."
"positive","a flawed film but an admirable one that tries to immerse us in a world of artistic abandon and political madness and very nearly succeeds ."
"positive","the filmmakers wisely decided to let crocodile hunter steve irwin do what he does best , and fashion a story around him ."
"positive","a winning and wildly fascinating work ."
"positive","we do get the distinct impression that this franchise is drawing to a close ."
"positive","worth catching for griffiths' warm and winning central performance ."
"positive","the tone errs on the shrill side , tempered by a soft southern gentility that speaks of beauty , grace and a closet full of skeletons ."
"positive","an interesting psychological game of cat-and-mouse , three-dimensional characters and believable performances all add up to a satisfying crime drama ."
"positive","a meatier deeper beginning and/or ending would have easily tipped this film into the "" a "" range , as is , it's a very very strong "" b+ . "" i love the robust middle of this picture ."
"positive","the power of shanghai ghetto , a documentary by dana janklowicz-mann and amir mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s ."
"positive","maintains your interest until the end and even leaves you with a few lingering animated thoughts ."
"positive","there is a beautiful , aching sadness to it all . paul cox needed to show it . it is up to you to decide if you need to see it ."
"positive","if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances ."
"positive","if you ignore the cliches and concentrate on city by the sea's interpersonal drama , it ain't half-bad ."
"positive","alternates between deadpan comedy and heartbreaking loneliness and isn't afraid to provoke introspection in both its characters and its audience ."
"positive","there aren't too many films that can be as simultaneously funny , offbeat and heartwarming ( without a thick shmear of the goo , at least ) , but "" elling "" manages to do all three quite well , making it one of the year's most enjoyable releases ."
"positive","reign of fire is hardly the most original fantasy film ever made -- beyond road warrior , it owes enormous debts to aliens and every previous dragon drama -- but that barely makes it any less entertaining ."
"positive","an earnest , roughshod document , it serves as a workable primer for the region's recent history , and would make a terrific 10th-grade learning tool ."
"positive","samuel beckett applied to the iranian voting process ."
"positive","the bard as black comedy -- willie would have loved it ."
"positive","another trumpet blast that there may be a new mexican cinema a-bornin' ."
"positive","' . . . the film's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '"
"positive","tadpole may be one of the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother ."
"positive","this is a story that zings all the way through with originality , humour and pathos ."
"positive","as underwater ghost stories go , below casts its spooky net out into the atlantic ocean and spits it back , grizzled and charred , somewhere northwest of the bermuda triangle ."
"positive","it is a challenging film , if not always a narratively cohesive one ."
"positive","trapped won't score points for political correctness , but it may cause parents a few sleepless hours -- a sign of its effectiveness ."
"positive","a rock-solid gangster movie with a fair amount of suspense , intriguing characters and bizarre bank robberies , plus a heavy dose of father-and-son dynamics ."
"positive","it's incredible the number of stories the holocaust has generated . just when you think that every possible angle has been exhausted by documentarians , another new film emerges with yet another remarkable yet shockingly little-known perspective ."
"positive","as they used to say in the 1950s sci-fi movies , signs is a tribute to shyamalan's gifts , which are such that we'll keep watching the skies for his next project ."
"positive","there's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a hollywood career , if they want one ."
"positive","like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely ."
"positive","a film with contemporary political resonance illustrated by a winning family story ."
"positive","kids five and up will be delighted with the fast , funny , and even touching story . parents may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults ."
"positive","an unsettling , memorable cinematic experience that does its predecessors proud ."
"positive","maid in manhattan might not look so appealing on third or fourth viewing down the road . . . but as a high concept vehicle for two bright stars of the moment who can rise to fans' lofty expectations , the movie passes inspection ."
"positive","much of all about lily chou-chou is mesmerizing : some of its plaintiveness could make you weep ."
"positive","ferrara's strongest and most touching movie of recent years ."
"positive","spielberg's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later ."
"positive","the screenwriters dig themselves in deeper every time they toss logic and science into what is essentially a "" dungeons and dragons "" fantasy with modern military weaponry . . ."
"positive","more than simply a portrait of early extreme sports , this peek into the 1970s skateboard revolution is a skateboard film as social anthropology . . ."
"positive","what i saw , i enjoyed ."
"positive","good-naturedly cornball sequel ."
"positive","the level of acting elevates the material above pat inspirational status and gives it a sturdiness and solidity that we've long associated with washington the actor ."
"positive","a deft , delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph ."
"positive","daringly perceptive , taut , piercing and feisty , biggie and tupac is undeniably subversive and involving in its bold presentation ."
"positive","delivers more than its fair share of saucy hilarity ."
"positive","a fairly enjoyable mixture of longest yard . . . and the 1999 guy ritchie caper lock stock and two smoking barrels ."
"positive","happily , some things are immune to the folly of changing taste and attitude . for proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that spielberg calls , retrospectively , his most personal work yet ."
"positive","hugely entertaining from start to finish , featuring a fall from grace that still leaves shockwaves , it will gratify anyone who has ever suspected hollywood of being overrun by corrupt and hedonistic weasels ."
"positive","it's not like having a real film of nijinsky , but at least it's better than that eponymous 1980 biopic that used soap in the places where the mysteries lingered ."
"positive","it's probably worth catching solely on its visual merits . if only it had the story to match ."
"positive","like other great documentaries . . . this goes after one truth ( the ford administration's complicity in tearing 'orphans' from their mothers ) and stumbles upon others even more compelling ."
"positive",". . . only bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction ."
"positive","the first half bursts with a goofy energy previous disney films only used for a few minutes here and there ."
"positive","it's quite diverting nonsense ."
"positive","an old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts ."
"positive","for all the wit and hoopla , festival in cannes offers rare insight into the structure of relationships ."
"positive","what makes how i killed my father compelling , besides its terrific performances , is fontaine's willingness to wander into the dark areas of parent-child relationships without flinching ."
"positive","renner ? s face is chillingly unemotive , yet he communicates a great deal in his performance . see it for his performance if nothing else ."
"positive",". . . the kind of entertainment that parents love to have their kids see ."
"positive","it's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism ."
"positive","its engaging simplicity is driven by appealing leads ."
"positive","swimming is above all about a young woman's face , and by casting an actress whose face projects that woman's doubts and yearnings , it succeeds ."
"positive","a respectable venture on its own terms , lacking the broader vision that has seen certain trek films . . . cross over to a more mainstream audience ."
"positive","it's weird , wonderful , and not necessarily for kids ."
"positive","an elegant film with often surprising twists and an intermingling of naiveté and sophistication ."
"positive","blessed with two fine , nuanced lead performances ."
"positive","while this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that's more interested in asking questions than in answering them ."
"positive","as a girl-meets-girl romantic comedy , kissing jessica steinis quirky , charming and often hilarious . yet it's not quite the genre-busting film it's been hyped to be because it plays everything too safe ."
"positive","you don't need to know your ice-t's from your cool-j's to realize that as far as these shootings are concerned , something is rotten in the state of california ."
"positive","turturro is fabulously funny and over the top as a 'very sneaky' butler who excels in the art of impossible disappearing/reappearing acts"
"positive","meant for star wars fans . it is there to give them a good time ."
"positive","from a deceptively simple premise , this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times ."
"positive","simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy ."
"positive","provides a very moving and revelatory footnote to the holocaust ."
"positive","terrific performances , great to look at , and funny . a little uneven to be the cat's meow , but it's good enough to be the purr ."
"positive","it's a compelling and horrifying story , and the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america ."
"positive","i like it . there is a freedom to watching stunts that are this crude , this fast-paced and this insane ."
"positive","that rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film ."
"positive","that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults ."
"positive","it's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen ."
"positive","a sharp and quick documentary that is funny and pithy , while illuminating an era of theatrical comedy that , while past , really isn't ."
"positive","the script is smart , not cloying ."
"positive","the film does a solid job of slowly , steadily building up to the climactic burst of violence ."
"positive","fred schepisi's tale of four englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point ."
"positive","the directive to protect the code at all costs also begins to blur as the importance of the man and the code merge"
"positive","overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone ."
"positive","easily one of the best and most exciting movies of the year ."
"positive","the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar ."
"positive","an engaging , formulaic sports drama that carries a charge of genuine excitement ."
"positive","insomnia is one of the year's best films and pacino gives one of his most daring , and complicated , performances ."
"positive","like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you can't fake ."
"positive","i don't know if frailty will turn bill paxton into an a-list director , but he can rest contentedly with the knowledge that he's made at least one damn fine horror movie ."
"positive","despite its flaws . . . belinsky is still able to create an engaging story that keeps you guessing at almost every turn ."
"positive","each punch seen through prison bars , the fights become not so much a struggle of man vs . man as brother-man vs . the man ."
"positive","the evocative imagery and gentle , lapping rhythms of this film are infectious -- it gets under our skin and draws us in long before the plot kicks into gear ."
"positive","like the best of godard's movies . . . it is visually ravishing , penetrating , impenetrable ."
"positive","horns and halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth ."
"positive","oddly compelling ."
"positive","[has] an immediacy and an intimacy that sucks you in and dares you not to believe it's all true ."
"positive","it treats ana's journey with honesty that is tragically rare in the depiction of young women in film ."
"positive","captivates as it shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper ."
"positive","a refreshingly realistic , affectation-free coming-of-age tale ."
"positive","how good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not ."
"positive","great fun both for sports aficionados and for ordinary louts whose idea of exercise is climbing the steps of a stadium-seat megaplex ."
"positive","features one of the most affecting depictions of a love affair ever committed to film ."
"positive","to honestly address the flaws inherent in how medical aid is made available to american workers , a more balanced or fair portrayal of both sides will be needed ."
"positive","one of the best movies of the year ."
"positive","the usual movie rah-rah , pleasantly and predictably delivered in low-key style by director michael apted and writer tom stoppard ."
"positive","a superlative b movie -- funny , sexy , and rousing ."
"positive","those prone to indignation need not apply ; those susceptible to blue hilarity , step right up ."
"positive","witless but watchable ."
"positive","like mike isn't going to make box office money that makes michael jordan jealous , but it has some cute moments , funny scenes , and hits the target audience ( young bow wow fans ) - with nothing but net ."
"positive","[dong] makes a valiant effort to understand everyone's point of view , and he does such a good job of it that family fundamentals gets you riled up ."
"positive","the trick when watching godard is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them ."
"positive","at its best , which occurs often , michael moore's bowling for columbine rekindles the muckraking , soul-searching spirit of the 'are we a sick society ? ' journalism of the 1960s ."
"positive","a modestly surprising movie ."
"positive","a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity ."
"positive","there's a spontaneity to the chateau , a sense of light-heartedness , that makes it attractive throughout ."
"positive","the first tunisian film i have ever seen , and it's also probably the most good-hearted yet sensual entertainment i'm likely to see all year ."
"positive","like any good romance , son of the bride , proves it's never too late to learn ."
"positive","[kline's] utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code , and as a flawed human being who can't quite live up to it ."
"positive","the film , while not exactly assured in its execution , is notable for its sheer audacity and openness ."
"positive","a thoroughly enjoyable , heartfelt coming-of-age comedy ."
"positive","feeling like a dope has rarely been more fun than it is in nine queens ."
"positive","leigh makes these lives count . and he allows a gawky actor like spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range ."
"positive","a lot of fun , with an undeniable energy sparked by two actresses in their 50s working at the peak of their powers ."
"positive","promises is one film that's truly deserving of its oscar nomination ."
"positive","what bubbles up out of john c . walsh's pipe dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch ."
"positive","if reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show isn't subversive so much as it is nit-picky about the hypocrisies of our time ."
"positive","beautiful , angry and sad , with a curious sick poetry , as if the marquis de sade had gone in for pastel landscapes ."
"positive","ms . hutchins is talented enough and charismatic enough to make us care about zelda's ultimate fate ."
"positive","monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds ."
"positive","a mesmerizing cinematic poem from the first frame to the last ."
"positive","[it's] a clever thriller with enough unexpected twists to keep our interest ."
"positive","an undeniably moving film to experience , and ultimately that's what makes it worth a recommendation ."
"positive","nicole kidman evolved from star to superstar some time over the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while ."
"positive","vividly conveys the shadow side of the 30-year friendship between two english women ."
"positive","the story has some nice twists but the ending and some of the back-story is a little tired . the performances are all solid ; it merely lacks originality to make it a great movie ."
"positive","manages to please its intended audience -- children -- without placing their parents in a coma-like state ."
"positive","mr . deeds is sure to give you a lot of laughs in this simple , sweet and romantic comedy ."
"positive","when you think you've figured out bielinsky's great game , that's when you're in the most trouble : he's the con , and you're just the mark ."
"positive","a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man ."
